time_step,weekend,rushhour
4399,2023070307,0,1
4400,2023070308,0,1
4401,2023070309,0,1
4402,2023070310,0,1
4403,2023070311,0,1
4404,2023070312,0,1
4405,2023070313,0,1
4406,2023070314,0,1
4407,2023070315,0,1
4408,2023070316,0,1
4409,2023070317,0,1
4410,2023070318,0,1
4411,2023070319,0,1
4412,2023070320,0,1
4413,2023070321,0,0
4414,2023070322,0,0
4415,2023070323,0,0
4416,2023070400,0,0
4417,2023070401,0,0
4418,2023070402,0,0
4419,2023070403,0,0
4420,2023070404,0,0
4421,2023070405,0,0
4422,2023070406,0,1
4423,2023070407,0,1
4424,2023070408,0,1
4425,2023070409,0,1
4426,2023070410,0,1
4427,2023070411,0,1
4428,2023070412,0,1
4429,2023070413,0,1
4430,2023070414,0,1
4431,2023070415,0,1
4432,2023070416,0,1
4433,2023070417,0,1
4434,2023070418,0,1
4435,2023070419,0,1
4436,2023070420,0,1
4437,2023070421,0,0
4438,2023070422,0,0
4439,2023070423,0,0
4440,2023070500,0,0
4441,2023070501,0,0
4442,2023070502,0,0
4443,2023070503,0,0
4444,2023070504,0,0
4445,2023070505,0,0
4446,2023070506,0,1
4447,2023070507,0,1
4448,2023070508,0,1
4449,2023070509,0,1
4450,2023070510,0,1
4451,2023070511,0,1
4452,2023070512,0,1
4453,2023070513,0,1
4454,2023070514,0,1
4455,2023070515,0,1
4456,2023070516,0,1
4457,2023070517,0,1
4458,2023070518,0,1
4459,2023070519,0,1
4460,2023070520,0,1
4461,2023070521,0,0
4462,2023070522,0,0
4463,2023070523,0,0
4464,2023070600,0,0
4465,2023070601,0,0
4466,2023070602,0,0
4467,2023070603,0,0
4468,2023070604,0,0
4469,2023070605,0,0
4470,2023070606,0,1
4471,2023070607,0,1
4472,2023070608,0,1
4473,2023070609,0,1
4474,2023070610,0,1
4475,2023070611,0,1
4476,2023070612,0,1
4477,2023070613,0,1
4478,2023070614,0,1
4479,2023070615,0,1
4480,2023070616,0,1
4481,2023070617,0,1
4482,2023070618,0,1
4483,2023070619,0,1
4484,2023070620,0,1
4485,2023070621,0,0
4486,2023070622,0,0
4487,2023070623,0,0
4488,2023070700,0,0
4489,2023070701,0,0
4490,2023070702,0,0
4491,2023070703,0,0
4492,2023070704,0,0
4493,2023070705,0,0
4494,2023070706,0,1
4495,2023070707,0,1
4496,2023070708,0,1
4497,2023070709,0,1
4498,2023070710,0,1
4499,2023070711,0,1
4500,2023070712,0,1
4501,2023070713,0,1
4502,2023070714,0,1
4503,2023070715,0,1
4504,2023070716,0,1
4505,2023070717,0,1
4506,2023070718,0,1
4507,2023070719,0,1
4508,2023070720,0,1
4509,2023070721,0,0
4510,2023070722,0,0
4511,2023070723,0,0
4512,2023070800,0,0
4513,2023070801,0,0
4514,2023070802,0,0
4515,2023070803,0,0
4516,2023070804,0,0
4517,2023070805,0,0
4518,2023070806,0,1
4519,2023070807,0,1
4520,2023070808,0,1
4521,2023070809,0,1
4522,2023070810,0,1
4523,2023070811,0,1
4524,2023070812,0,1
4525,2023070813,0,1
4526,2023070814,0,1
4527,2023070815,0,1
4528,2023070816,0,1
4529,2023070817,0,1
4530,2023070818,0,1
4531,2023070819,0,1
4532,2023070820,0,1
4533,2023070821,0,0
4534,2023070822,0,0
4535,2023070823,0,0
4536,2023070900,0,0
4537,2023070901,0,0
4538,2023070902,0,0
4539,2023070903,0,0
4540,2023070904,0,0
4541,2023070905,0,0
4542,2023070906,0,1
4543,2023070907,0,1
4544,2023070908,0,1
4545,2023070909,0,1
4546,2023070910,0,1
4547,2023070911,0,1
4548,2023070912,0,1
4549,2023070913,0,1
4550,2023070914,0,1
4551,2023070915,0,1
4552,2023070916,0,1
4553,2023070917,0,1
4554,2023070918,0,1
4555,2023070919,0,1
4556,2023070920,0,1
4557,2023070921,0,0
4558,2023070922,0,0
4559,2023070923,0,0
4560,2023071000,0,0
4561,2023071001,0,0
4562,2023071002,0,0
4563,2023071003,0,0
4564,2023071004,0,0
4565,2023071005,0,0
4566,2023071006,0,1
4567,2023071007,0,1
4568,2023071008,0,1
4569,2023071009,0,1
4570,2023071010,0,1
4571,2023071011,0,1
4572,2023071012,0,1
4573,2023071013,0,1
4574,2023071014,0,1
4575,2023071015,0,1
4576,2023071016,0,1
4577,2023071017,0,1
4578,2023071018,0,1
4579,2023071019,0,1
4580,2023071020,0,1
4581,2023071021,0,0
4582,2023071022,0,0
4583,2023071023,0,0
4584,2023071100,0,0
4585,2023071101,0,0
4586,2023071102,0,0
4587,2023071103,0,0
4588,2023071104,0,0
4589,2023071105,0,0
4590,2023071106,0,1
4591,2023071107,0,1
4592,2023071108,0,1
4593,2023071109,0,1
4594,2023071110,0,1
4595,2023071111,0,1
4596,2023071112,0,1
4597,2023071113,0,1
4598,2023071114,0,1
4599,2023071115,0,1
4600,2023071116,0,1
4601,2023071117,0,1
4602,2023071118,0,1
4603,2023071119,0,1
4604,2023071120,0,1
4605,2023071121,0,0
4606,2023071122,0,0
4607,2023071123,0,0
4608,2023071200,0,0
4609,2023071201,0,0
4610,2023071202,0,0
4611,2023071203,0,0
4612,2023071204,0,0
4613,2023071205,0,0
4614,2023071206,0,1
4615,2023071207,0,1
4616,2023071208,0,1
4617,2023071209,0,1
4618,2023071210,0,1
4619,2023071211,0,1
4620,2023071212,0,1
4621,2023071213,0,1
4622,2023071214,0,1
4623,2023071215,0,1
4624,2023071216,0,1
4625,2023071217,0,1
4626,2023071218,0,1
4627,2023071219,0,1
4628,2023071220,0,1
4629,2023071221,0,0
4630,2023071222,0,0
4631,2023071223,0,0
4632,2023071300,0,0
4633,2023071301,0,0
4634,2023071302,0,0
4635,2023071303,0,0
4636,2023071304,0,0
4637,2023071305,0,0
4638,2023071306,0,1
4639,2023071307,0,1
4640,2023071308,0,1
4641,2023071309,0,1
4642,2023071310,0,1
4643,2023071311,0,1
4644,2023071312,0,1
4645,2023071313,0,1
4646,2023071314,0,1
4647,2023071315,0,1
4648,2023071316,0,1
4649,2023071317,0,1
4650,2023071318,0,1
4651,2023071319,0,1
4652,2023071320,0,1
4653,2023071321,0,0
4654,2023071322,0,0
4655,2023071323,0,0
4656,2023071400,0,0
4657,2023071401,0,0
4658,2023071402,0,0
4659,2023071403,0,0
4660,2023071404,0,0
4661,2023071405,0,0
4662,2023071406,0,1
4663,2023071407,0,1
4664,2023071408,0,1
4665,2023071409,0,1
4666,2023071410,0,1
4667,2023071411,0,1
4668,2023071412,0,1
4669,2023071413,0,1
4670,2023071414,0,1
4671,2023071415,0,1
4672,2023071416,0,1
4673,2023071417,0,1
4674,2023071418,0,1
4675,2023071419,0,1
4676,2023071420,0,1
4677,2023071421,0,0
4678,2023071422,0,0
4679,2023071423,0,0
4680,2023071500,0,0
4681,2023071501,0,0
4682,2023071502,0,0
4683,2023071503,0,0
4684,2023071504,0,0
4685,2023071505,0,0
4686,2023071506,0,1
4687,2023071507,0,1
4688,2023071508,0,1
4689,2023071509,0,1
4690,2023071510,0,1
4691,2023071511,0,1
4692,2023071512,0,1
4693,2023071513,0,1
4694,2023071514,0,1
4695,2023071515,0,1
4696,2023071516,0,1
4697,2023071517,0,1
4698,2023071518,0,1
4699,2023071519,0,1
4700,2023071520,0,1
4701,2023071521,0,0
4702,2023071522,0,0
4703,2023071523,0,0
4704,2023071600,0,0
4705,2023071601,0,0
4706,2023071602,0,0
4707,2023071603,0,0
4708,2023071604,0,0
4709,2023071605,0,0
4710,2023071606,0,1
4711,2023071607,0,1
4712,2023071608,0,1
4713,2023071609,0,1
4714,2023071610,0,1
4715,2023071611,0,1
4716,2023071612,0,1
4717,2023071613,0,1
4718,2023071614,0,1
4719,2023071615,0,1
4720,2023071616,0,1
4721,2023071617,0,1
4722,2023071618,0,1
4723,2023071619,0,1
4724,2023071620,0,1
4725,2023071621,0,0
4726,2023071622,0,0
4727,2023071623,0,0
4728,2023071700,0,0
4729,2023071701,0,0
4730,2023071702,0,0
4731,2023071703,0,0
4732,2023071704,0,0
4733,2023071705,0,0
4734,2023071706,0,1
4735,2023071707,0,1
4736,2023071708,0,1
4737,2023071709,0,1
4738,2023071710,0,1
4739,2023071711,0,1
4740,2023071712,0,1
4741,2023071713,0,1
4742,2023071714,0,1
4743,2023071715,0,1
4744,2023071716,0,1
4745,2023071717,0,1
4746,2023071718,0,1
4747,2023071719,0,1
4748,2023071720,0,1
4749,2023071721,0,0
4750,2023071722,0,0
4751,2023071723,0,0
4752,2023071800,0,0
4753,2023071801,0,0
4754,2023071802,0,0
4755,2023071803,0,0
4756,2023071804,0,0
4757,2023071805,0,0
4758,2023071806,0,1
4759,2023071807,0,1
4760,2023071808,0,1
4761,2023071809,0,1
4762,2023071810,0,1
4763,2023071811,0,1
4764,2023071812,0,1
4765,2023071813,0,1
4766,2023071814,0,1
