MESS_DATUM,prec_mm,prec_bool,prec_type,humidity,temp,radiation,wind_degree,wind_speed,air_pressure
2023103108,0.5,1,6,85.0,12.3,2.0,240.0,4.5,995.2
2023103109,0.0,0,0,76.0,12.4,11.0,260.0,7.1,995.9
2023103110,0.0,0,0,72.0,12.6,56.0,260.0,7.5,996.6
2023103111,0.0,0,0,69.0,13.0,57.0,250.0,7.6,996.9
2023103112,0.0,1,6,69.0,13.1,51.0,240.0,6.8,997.1
2023103113,0.0,1,6,68.0,12.9,38.0,260.0,7.8,997.9
2023103114,0.0,1,6,72.0,12.5,23.0,250.0,7.0,998.6
2023103115,0.1,1,6,87.0,11.1,17.0,260.0,5.2,1000.4
2023103116,0.3,1,6,94.0,10.5,10.0,260.0,5.1,1001.3
2023103117,3.3,1,6,95.0,10.5,2.0,250.0,2.8,1001.8
2023103118,0.1,1,6,91.0,10.5,0.0,250.0,3.2,1002.5
2023103119,0.0,1,6,84.0,11.2,0.0,260.0,5.6,1003.2
2023103120,0.0,0,0,76.0,9.9,0.0,280.0,6.9,1004.4
2023103121,0.0,0,0,72.0,8.5,0.0,280.0,7.3,1005.4
2023103122,0.0,0,0,67.0,7.5,0.0,290.0,5.9,1006.0
2023103123,0.0,0,0,66.0,7.4,0.0,290.0,5.5,1007.1
2023110100,0.0,0,0,68.0,7.1,0.0,280.0,3.9,1007.4
2023110101,0.0,1,6,68.0,7.3,0.0,280.0,2.6,1007.8
2023110102,0.0,1,6,74.0,7.4,0.0,230.0,1.6,1007.7
2023110103,0.0,1,6,78.0,6.8,0.0,200.0,1.4,1007.7
2023110104,0.0,1,6,76.0,7.0,0.0,180.0,1.3,1007.7
2023110105,0.0,0,0,78.0,7.3,0.0,160.0,1.9,1007.3
2023110106,0.0,0,0,76.0,7.5,0.0,120.0,2.2,1007.5
2023110107,0.0,0,0,78.0,7.7,0.0,120.0,2.6,1007.7
2023110108,0.0,0,0,79.0,8.2,4.0,130.0,3.0,1007.5
2023110109,0.0,0,0,78.0,10.0,38.0,130.0,2.6,1007.2
2023110110,0.0,0,0,77.0,11.9,86.0,140.0,3.0,1006.9
2023110111,0.0,0,0,74.0,13.8,111.0,180.0,2.7,1006.2
2023110112,0.0,0,0,72.0,14.2,113.0,170.0,3.3,1005.6
2023110113,0.0,0,0,72.0,14.3,101.0,200.0,3.8,1005.0
2023110114,0.0,1,6,75.0,14.3,46.0,190.0,3.2,1004.7
2023110115,0.0,1,6,77.0,14.0,24.0,180.0,2.8,1004.3
2023110116,0.0,1,6,78.0,13.7,13.0,170.0,2.5,1003.6
2023110117,0.0,0,0,81.0,13.0,5.0,150.0,2.9,1003.5
2023110118,0.0,0,0,83.0,12.5,0.0,160.0,2.7,1003.6
2023110119,0.0,0,0,82.0,12.5,0.0,160.0,2.9,1003.2
2023110120,0.0,0,0,84.0,12.0,0.0,150.0,2.5,1002.9
2023110121,0.0,0,0,87.0,11.2,0.0,160.0,2.1,1002.3
2023110122,0.0,0,0,84.0,11.3,0.0,160.0,2.2,1001.7
2023110123,0.0,0,0,84.0,11.2,0.0,160.0,2.2,1001.2
2023110200,0.0,0,0,82.0,11.3,0.0,160.0,2.2,1000.6
2023110201,0.0,0,0,82.0,10.8,0.0,160.0,2.8,1000.0
2023110202,0.0,0,0,82.0,10.4,0.0,160.0,2.2,999.3
2023110203,0.0,0,0,81.0,10.4,0.0,150.0,2.2,998.7
2023110204,0.0,0,0,80.0,10.1,0.0,150.0,3.7,998.0
2023110205,0.0,0,0,82.0,9.4,0.0,150.0,3.6,997.2
2023110206,0.0,0,0,84.0,9.0,0.0,140.0,3.4,996.4
2023110207,0.0,0,0,81.0,9.6,0.0,140.0,3.8,995.7
2023110208,0.0,0,0,80.0,10.1,8.0,140.0,4.3,994.6
2023110209,0.0,0,0,77.0,11.1,25.0,150.0,4.1,993.7
2023110210,0.0,0,0,73.0,12.4,50.0,140.0,4.4,992.5
2023110211,0.0,0,0,68.0,13.1,55.0,160.0,4.0,991.4
2023110212,0.0,0,0,66.0,13.5,61.0,140.0,4.8,990.0
2023110213,0.0,0,0,67.0,13.7,43.0,140.0,5.0,989.5
2023110214,0.0,0,0,67.0,13.9,32.0,140.0,4.7,989.4
2023110215,0.0,0,0,67.0,13.8,24.0,140.0,5.2,988.5
2023110216,0.0,1,6,69.0,13.2,13.0,140.0,4.7,988.3
2023110217,0.1,1,6,75.0,12.4,2.0,140.0,5.3,988.2
2023110218,0.8,1,6,85.0,11.3,0.0,150.0,4.5,988.1
2023110219,1.1,1,6,90.0,10.9,0.0,150.0,4.5,988.0
2023110220,0.7,1,6,93.0,10.6,0.0,160.0,3.4,988.1
2023110221,0.7,1,6,93.0,10.6,0.0,140.0,4.0,987.4
2023110222,0.5,1,6,95.0,10.5,0.0,160.0,3.5,987.5
2023110223,0.2,1,6,93.0,10.4,0.0,160.0,3.2,986.4
2023110300,0.3,1,6,93.0,10.4,0.0,160.0,2.9,985.9
2023110301,0.1,1,6,94.0,10.1,0.0,160.0,2.5,986.2
2023110302,0.0,0,0,94.0,9.9,0.0,180.0,2.0,985.7
2023110303,0.0,0,0,94.0,9.4,0.0,170.0,1.7,985.3
2023110304,0.0,0,0,94.0,9.1,0.0,170.0,1.9,985.5
2023110305,0.0,0,0,90.0,9.3,0.0,200.0,2.8,985.2
2023110306,0.0,0,0,88.0,9.2,0.0,210.0,3.1,985.5
2023110307,0.0,0,0,83.0,8.9,0.0,220.0,3.5,986.6
2023110308,0.0,0,0,80.0,9.3,3.0,210.0,2.4,986.4
2023110309,0.0,0,0,82.0,9.3,14.0,200.0,2.3,987.0
2023110310,0.0,0,0,75.0,10.0,39.0,190.0,2.4,987.1
2023110311,0.0,0,0,71.0,10.3,60.0,220.0,3.4,987.2
2023110312,0.0,0,0,71.0,10.5,65.0,220.0,3.0,987.0
2023110313,0.0,0,0,71.0,10.7,56.0,210.0,3.0,987.2
2023110314,0.0,0,0,70.0,11.2,77.0,220.0,2.8,986.9
2023110315,0.0,0,0,70.0,10.8,70.0,230.0,2.3,987.1
2023110316,0.0,0,0,75.0,10.2,29.0,220.0,1.4,987.4
2023110317,0.0,0,0,79.0,9.8,3.0,190.0,1.0,987.3
2023110318,0.0,0,0,79.0,9.9,0.0,190.0,1.5,987.9
2023110319,0.0,1,6,79.0,10.1,0.0,210.0,2.2,988.4
2023110320,0.0,1,6,81.0,9.9,0.0,250.0,2.6,988.5
2023110321,0.1,1,6,86.0,9.5,0.0,240.0,2.6,988.7
2023110322,0.0,1,6,81.0,9.8,0.0,250.0,2.1,988.8
2023110323,0.0,1,6,77.0,10.0,0.0,250.0,3.2,989.3
2023110400,0.0,0,0,77.0,9.6,0.0,240.0,3.2,989.7
2023110401,0.0,0,0,78.0,9.0,0.0,240.0,3.5,990.1
2023110402,0.0,0,0,79.0,8.2,0.0,230.0,3.5,990.4
2023110403,0.0,0,0,78.0,7.6,0.0,220.0,3.5,990.8
2023110404,0.0,0,0,78.0,7.3,0.0,220.0,3.4,991.0
2023110405,0.0,0,0,82.0,6.6,0.0,210.0,3.0,990.9
2023110406,0.0,0,0,84.0,6.2,0.0,200.0,2.8,991.0
2023110407,0.0,0,0,84.0,6.3,0.0,190.0,2.8,991.0
2023110408,0.0,0,0,79.0,7.3,3.0,180.0,2.8,990.9
2023110409,0.0,0,0,74.0,8.8,35.0,190.0,3.3,990.5
2023110410,0.0,0,0,67.0,10.1,83.0,190.0,4.4,990.3
2023110411,0.0,0,0,64.0,10.4,109.0,200.0,5.1,989.6
2023110412,0.0,0,0,60.0,11.0,127.0,210.0,5.4,989.1
2023110413,0.0,0,0,60.0,11.0,130.0,190.0,5.9,988.6
2023110414,0.0,0,0,58.0,11.5,73.0,190.0,5.0,988.3
2023110415,0.0,0,0,61.0,10.5,55.0,170.0,4.4,987.7
2023110416,0.0,0,0,68.0,9.4,35.0,140.0,4.3,986.8
2023110417,0.0,0,0,72.0,8.8,4.0,140.0,4.4,985.9
2023110418,0.0,0,0,71.0,8.9,0.0,140.0,5.0,985.1
2023110419,0.0,0,0,70.0,9.2,0.0,140.0,4.9,983.9
2023110420,0.0,0,0,72.0,9.0,0.0,150.0,4.8,983.8
2023110421,0.0,1,6,72.0,9.1,0.0,150.0,4.1,982.8
2023110422,0.5,1,6,80.0,8.6,0.0,150.0,4.1,982.3
2023110423,0.0,0,0,80.0,8.7,0.0,140.0,4.6,981.5
2023110500,0.0,0,0,79.0,8.7,0.0,160.0,3.7,981.0
2023110501,0.0,0,0,79.0,9.0,0.0,150.0,3.6,980.4
2023110502,0.0,1,6,80.0,9.0,0.0,150.0,3.7,980.1
2023110503,1.6,1,6,92.0,8.2,0.0,150.0,3.4,980.1
2023110504,1.0,1,6,93.0,8.3,0.0,150.0,3.0,979.6
2023110505,0.0,0,0,92.0,8.8,0.0,160.0,3.1,979.4
2023110506,0.0,0,0,88.0,8.9,0.0,180.0,3.4,979.2
2023110507,0.0,0,0,86.0,9.1,0.0,170.0,2.8,979.0
2023110508,0.0,0,0,83.0,9.7,9.0,150.0,3.0,978.7
2023110509,0.2,1,6,85.0,9.7,24.0,150.0,3.6,979.1
2023110510,0.1,1,6,87.0,9.8,27.0,150.0,3.7,979.1
2023110511,0.7,1,6,90.0,10.3,24.0,170.0,3.0,978.9
2023110512,0.0,1,6,81.0,11.5,42.0,180.0,3.1,979.0
2023110513,0.0,1,6,76.0,12.5,74.0,190.0,3.8,979.2
2023110514,0.0,1,6,72.0,13.1,54.0,200.0,4.1,979.6
2023110515,0.0,0,0,72.0,12.9,33.0,210.0,4.0,980.2
2023110516,0.0,1,6,80.0,11.7,16.0,200.0,3.8,981.1
2023110517,0.0,1,6,79.0,11.9,4.0,210.0,3.6,982.0
2023110518,0.0,0,0,78.0,12.0,0.0,220.0,3.7,983.0
2023110519,1.1,1,6,90.0,11.0,0.0,230.0,4.4,984.0
2023110520,1.9,1,6,90.0,10.6,0.0,230.0,5.8,985.2
2023110521,1.8,1,6,89.0,10.5,0.0,240.0,5.6,986.6
2023110522,0.4,1,6,88.0,10.5,0.0,240.0,5.6,987.9
2023110523,0.1,1,6,84.0,10.7,0.0,240.0,6.5,989.1
2023110600,0.0,1,6,78.0,11.0,0.0,240.0,6.4,990.2
2023110601,0.0,1,6,74.0,11.1,0.0,250.0,6.7,991.3
2023110602,0.0,1,6,75.0,10.8,0.0,240.0,6.8,992.4
2023110603,0.0,0,0,72.0,10.9,0.0,240.0,5.4,993.5
2023110604,0.0,0,0,72.0,10.5,0.0,250.0,6.7,994.7
2023110605,0.0,0,0,77.0,9.5,0.0,230.0,4.6,995.7
2023110606,0.0,1,6,76.0,9.9,0.0,220.0,4.4,996.3
2023110607,0.0,0,0,74.0,10.6,0.0,230.0,4.4,997.4
2023110608,0.0,0,0,72.0,11.3,4.0,240.0,5.5,998.2
2023110609,0.0,0,0,70.0,12.2,29.0,240.0,6.4,999.2
2023110610,0.0,0,0,72.0,12.0,62.0,250.0,6.1,1000.2
2023110611,0.0,0,0,64.0,12.8,72.0,250.0,6.8,1000.9
2023110612,0.0,0,0,63.0,13.0,85.0,250.0,6.9,1001.6
2023110613,0.0,0,0,65.0,12.8,48.0,240.0,5.7,1002.2
2023110614,0.0,1,6,68.0,12.8,24.0,230.0,4.9,1002.5
2023110615,0.0,0,0,63.0,13.2,39.0,220.0,4.5,1003.0
2023110616,0.0,1,6,63.0,12.5,25.0,230.0,4.5,1003.5
2023110617,0.0,1,6,64.0,12.3,2.0,220.0,3.7,1004.0
2023110618,0.0,1,6,63.0,12.3,0.0,220.0,4.3,1004.4
2023110619,0.0,1,6,66.0,11.2,0.0,210.0,3.3,1004.8
2023110620,0.0,0,0,67.0,10.6,0.0,200.0,2.7,1005.2
2023110621,0.0,0,0,68.0,10.3,0.0,200.0,2.7,1005.5
2023110622,0.0,0,0,73.0,9.6,0.0,200.0,2.9,1006.0
2023110623,0.0,0,0,75.0,9.9,0.0,210.0,3.4,1006.6
2023110700,0.0,0,0,76.0,10.2,0.0,220.0,3.9,1006.9
2023110701,0.0,0,0,80.0,9.4,0.0,230.0,4.3,1007.7
2023110702,0.0,0,0,82.0,8.8,0.0,220.0,3.4,1008.1
2023110703,0.0,0,0,82.0,8.7,0.0,220.0,3.7,1008.4
2023110704,0.0,0,0,82.0,8.6,0.0,220.0,3.9,1008.8
2023110705,0.0,0,0,82.0,8.4,0.0,210.0,3.8,1009.1
2023110706,0.0,0,0,82.0,8.5,0.0,210.0,3.7,1009.4
2023110707,0.0,0,0,85.0,8.0,0.0,210.0,3.6,1009.9
2023110708,0.0,0,0,79.0,9.5,6.0,220.0,4.2,1010.2
2023110709,0.0,0,0,74.0,10.8,37.0,220.0,5.2,1010.5
2023110710,0.0,0,0,71.0,11.5,75.0,230.0,5.4,1010.6
2023110711,0.0,0,0,68.0,12.1,53.0,230.0,4.8,1010.5
2023110712,0.0,0,0,66.0,12.5,79.0,220.0,4.8,1010.4
2023110713,0.0,0,0,62.0,12.7,72.0,220.0,5.4,1010.1
2023110714,0.0,0,0,63.0,12.7,83.0,230.0,4.5,1009.9
2023110715,0.0,0,0,66.0,12.0,55.0,220.0,4.0,1009.9
2023110716,0.0,0,0,73.0,10.7,25.0,220.0,4.4,1010.0
2023110717,0.0,0,0,80.0,9.9,2.0,210.0,3.2,1010.3
2023110718,0.0,1,6,82.0,9.9,0.0,200.0,3.7,1010.5
2023110719,0.0,1,6,85.0,9.2,0.0,210.0,3.6,1010.7
2023110720,0.0,1,6,85.0,9.1,0.0,220.0,3.6,1010.6
2023110721,0.0,0,0,86.0,8.6,0.0,220.0,3.2,1010.7
2023110722,0.0,0,0,86.0,8.3,0.0,230.0,3.3,1010.8
2023110723,0.0,0,0,85.0,8.0,0.0,230.0,3.4,1011.0
2023110800,0.0,0,0,83.0,8.2,0.0,220.0,3.6,1011.2
2023110801,0.0,0,0,81.0,8.3,0.0,220.0,3.5,1011.1
2023110802,0.0,0,0,82.0,8.2,0.0,220.0,3.7,1011.0
2023110803,0.0,0,0,83.0,7.7,0.0,220.0,3.6,1010.8
2023110804,0.0,0,0,84.0,7.5,0.0,210.0,3.6,1010.7
2023110805,0.0,0,0,83.0,7.8,0.0,220.0,4.2,1010.9
2023110806,0.0,0,0,81.0,8.1,0.0,220.0,4.4,1011.0
2023110807,0.0,1,6,84.0,8.1,0.0,220.0,4.8,1011.5
2023110808,0.1,1,6,83.0,8.6,1.0,220.0,4.5,1011.8
2023110809,0.3,1,6,82.0,9.1,15.0,230.0,4.5,1012.1
2023110810,0.0,0,0,77.0,10.0,40.0,240.0,5.0,1012.4
2023110811,0.0,0,0,72.0,11.0,39.0,240.0,4.6,1012.3
2023110812,0.0,1,6,70.0,11.0,40.0,250.0,5.6,1012.4
2023110813,0.0,1,6,68.0,11.4,37.0,250.0,5.6,1012.4
2023110814,0.0,0,0,69.0,11.3,45.0,250.0,5.6,1012.5
2023110815,0.0,0,0,68.0,10.8,48.0,250.0,4.4,1012.5
2023110816,0.0,0,0,71.0,10.0,30.0,230.0,2.9,1012.5
2023110817,0.0,0,0,75.0,9.2,2.0,210.0,2.5,1012.6
2023110818,0.0,0,0,75.0,9.4,0.0,210.0,3.0,1012.6
2023110819,0.0,0,0,75.0,9.2,0.0,210.0,3.5,1012.7
2023110820,0.0,0,0,76.0,8.6,0.0,200.0,2.9,1012.3
2023110821,0.0,0,0,79.0,7.9,0.0,190.0,2.8,1011.9
2023110822,0.0,0,0,78.0,7.6,0.0,190.0,2.7,1011.4
2023110823,0.0,0,0,77.0,7.3,0.0,190.0,3.1,1010.6
2023110900,0.0,0,0,79.0,6.9,0.0,180.0,2.7,1010.3
2023110901,0.0,0,0,83.0,6.2,0.0,170.0,2.1,1009.7
2023110902,0.0,0,0,81.0,6.9,0.0,180.0,2.5,1008.7
2023110903,0.0,0,0,81.0,7.0,0.0,180.0,3.2,1008.2
2023110904,0.0,0,0,81.0,7.1,0.0,170.0,2.2,1007.4
2023110905,0.0,0,0,73.0,8.7,0.0,170.0,2.5,1006.5
2023110906,0.0,1,6,70.0,9.3,0.0,180.0,3.2,1006.0
2023110907,0.0,0,0,69.0,9.3,0.0,180.0,3.7,1005.7
2023110908,0.0,0,0,67.0,9.6,3.0,190.0,4.0,1005.6
2023110909,0.0,0,0,65.0,10.1,11.0,190.0,4.3,1005.1
2023110910,0.0,0,0,61.0,10.9,38.0,190.0,4.3,1005.0
2023110911,0.0,0,0,59.0,11.6,40.0,200.0,4.6,1004.7
2023110912,0.0,0,0,58.0,11.9,29.0,200.0,5.6,1004.3
2023110913,0.0,0,0,59.0,12.0,33.0,210.0,5.4,1004.1
2023110914,0.0,1,6,63.0,11.5,37.0,210.0,4.7,1004.0
2023110915,0.0,1,6,66.0,11.1,13.0,200.0,3.9,1003.6
2023110916,0.0,1,6,64.0,11.1,6.0,200.0,3.8,1003.3
2023110917,0.0,0,0,68.0,10.9,1.0,200.0,3.9,1003.2
2023110918,0.0,0,0,71.0,10.7,0.0,200.0,3.2,1003.1
2023110919,0.0,1,6,71.0,10.6,0.0,200.0,3.3,1002.9
2023110920,0.0,0,0,72.0,10.6,0.0,190.0,3.2,1002.7
2023110921,0.0,1,6,80.0,9.9,0.0,190.0,3.3,1002.3
2023110922,0.0,1,6,83.0,9.8,0.0,190.0,3.4,1002.1
2023110923,0.0,0,0,83.0,9.7,0.0,190.0,3.0,1001.8
2023111000,0.0,0,0,81.0,9.6,0.0,190.0,2.7,1001.1
2023111001,0.0,0,0,85.0,8.3,0.0,170.0,2.3,1000.6
2023111002,0.0,0,0,81.0,8.5,0.0,180.0,3.1,1000.3
2023111003,0.0,0,0,80.0,8.2,0.0,180.0,2.5,999.9
2023111004,0.0,0,0,80.0,8.1,0.0,180.0,2.5,999.6
2023111005,0.0,0,0,81.0,8.4,0.0,190.0,3.6,999.5
2023111006,0.0,0,0,81.0,8.3,0.0,190.0,2.9,999.8
2023111007,0.0,0,0,81.0,8.5,0.0,200.0,3.0,1000.3
2023111008,0.0,0,0,78.0,9.0,2.0,200.0,3.1,1000.5
2023111009,0.0,0,0,72.0,10.0,13.0,210.0,3.6,1000.7
2023111010,0.0,0,0,72.0,10.4,49.0,210.0,3.9,1000.5
2023111011,0.0,0,0,73.0,10.4,46.0,200.0,4.0,1000.3
2023111012,0.0,1,4,69.0,10.8,59.0,210.0,4.1,1000.0
2023111013,0.0,1,6,70.0,10.5,47.0,220.0,5.4,1000.0
2023111014,0.0,1,6,70.0,10.5,31.0,220.0,4.8,1000.0
2023111015,0.0,0,0,72.0,10.3,22.0,200.0,3.3,1000.4
2023111016,0.0,0,0,73.0,9.8,14.0,190.0,2.6,1000.6
2023111017,0.0,1,6,74.0,9.5,2.0,180.0,2.4,1000.9
2023111018,0.0,0,0,80.0,8.7,0.0,170.0,2.3,1001.0
2023111019,0.0,0,0,75.0,8.6,0.0,180.0,2.2,1001.0
2023111020,0.0,0,0,80.0,7.5,0.0,190.0,2.5,1001.2
2023111021,0.0,0,0,81.0,7.4,0.0,170.0,2.1,1001.0
2023111022,0.0,0,0,79.0,7.4,0.0,190.0,2.4,1000.7
2023111023,0.0,0,0,82.0,6.4,0.0,190.0,2.5,1000.6
2023111100,0.0,0,0,84.0,5.7,0.0,170.0,2.5,1000.6
2023111101,0.0,0,0,84.0,5.9,0.0,170.0,2.5,1000.2
2023111102,0.0,0,0,87.0,4.7,0.0,180.0,1.9,1000.0
2023111103,0.0,0,0,89.0,4.1,0.0,180.0,1.8,999.7
2023111104,0.0,0,0,91.0,3.5,0.0,150.0,1.6,999.6
2023111105,0.0,0,0,90.0,4.4,0.0,140.0,1.8,999.7
2023111106,0.0,0,0,89.0,4.3,0.0,140.0,2.0,999.9
2023111107,0.0,0,0,89.0,4.0,0.0,140.0,2.1,1000.4
2023111108,0.0,0,0,86.0,4.8,2.0,140.0,1.7,1000.6
2023111109,0.0,1,6,84.0,5.9,15.0,160.0,1.5,1001.0
2023111110,0.0,1,6,81.0,6.7,25.0,160.0,1.7,1001.0
2023111111,0.0,1,6,76.0,8.0,49.0,180.0,2.0,1001.2
2023111112,0.0,1,6,76.0,8.1,45.0,210.0,2.2,1001.3
2023111113,0.0,1,6,79.0,8.5,45.0,240.0,2.7,1001.5
2023111114,0.0,0,0,80.0,8.3,46.0,250.0,3.1,1002.0
2023111115,0.0,1,6,85.0,7.7,9.0,250.0,2.8,1002.5
2023111116,0.0,1,6,90.0,6.9,3.0,260.0,3.8,1003.2
2023111117,0.0,1,6,93.0,6.9,1.0,250.0,2.7,1004.0
2023111118,0.1,1,6,93.0,6.9,0.0,240.0,2.5,1004.3
2023111119,0.0,1,6,93.0,6.7,0.0,230.0,2.5,1004.6
2023111120,0.0,0,0,91.0,6.6,0.0,240.0,2.5,1005.0
2023111121,0.0,0,0,90.0,6.5,0.0,240.0,2.5,1005.1
2023111122,0.0,0,0,89.0,6.4,0.0,240.0,2.1,1005.1
2023111123,0.0,0,0,91.0,6.0,0.0,220.0,2.2,1005.0
2023111200,0.0,0,0,91.0,6.1,0.0,220.0,2.5,1004.9
2023111201,0.0,1,6,92.0,6.0,0.0,220.0,2.3,1004.8
2023111202,0.0,1,6,92.0,5.9,0.0,230.0,2.5,1005.0
2023111203,0.0,1,6,94.0,5.9,0.0,220.0,2.0,1004.9
2023111204,0.0,1,6,93.0,5.9,0.0,220.0,1.8,1005.0
2023111205,0.0,0,0,92.0,5.9,0.0,220.0,1.7,1005.1
2023111206,0.0,0,0,92.0,5.9,0.0,230.0,1.6,1005.5
2023111207,0.0,0,0,92.0,5.9,0.0,240.0,1.4,1006.1
2023111208,0.0,0,0,91.0,6.2,1.0,240.0,1.4,1006.4
2023111209,0.0,1,6,87.0,6.8,7.0,250.0,1.3,1006.6
2023111210,0.0,1,6,84.0,6.9,7.0,210.0,1.4,1006.8
2023111211,0.0,1,6,87.0,7.4,14.0,210.0,1.7,1006.9
2023111212,0.0,1,6,86.0,7.8,30.0,240.0,2.3,1007.0
2023111213,0.0,1,6,79.0,8.0,45.0,240.0,3.9,1007.2
2023111214,0.0,0,0,80.0,7.9,36.0,240.0,3.4,1007.2
2023111215,0.0,0,0,82.0,7.9,28.0,240.0,3.0,1007.5
2023111216,0.0,0,0,84.0,7.7,13.0,220.0,2.3,1007.7
2023111217,0.0,0,0,84.0,7.7,2.0,220.0,2.5,1008.2
2023111218,0.0,0,0,84.0,7.5,0.0,230.0,2.6,1008.6
2023111219,0.0,1,6,83.0,7.3,0.0,230.0,2.2,1008.6
2023111220,0.0,0,0,84.0,6.6,0.0,220.0,2.2,1008.7
2023111221,0.0,0,0,88.0,5.8,0.0,240.0,1.8,1009.2
2023111222,0.0,0,0,87.0,6.1,0.0,220.0,1.9,1009.4
2023111223,0.0,0,0,85.0,6.2,0.0,220.0,1.8,1009.6
2023111300,0.0,0,0,83.0,6.3,0.0,230.0,1.9,1009.8
2023111301,0.0,0,0,82.0,6.3,0.0,230.0,2.6,1010.4
2023111302,0.0,0,0,82.0,6.2,0.0,220.0,2.4,1010.1
2023111303,0.0,0,0,81.0,6.1,0.0,220.0,2.6,1010.2
2023111304,0.0,0,0,79.0,5.9,0.0,220.0,2.3,1010.1
2023111305,0.0,0,0,81.0,5.7,0.0,210.0,2.0,1010.2
2023111306,0.0,0,0,81.0,5.5,0.0,210.0,2.0,1010.3
2023111307,0.0,0,0,80.0,5.5,0.0,220.0,2.2,1010.4
2023111308,0.0,0,0,84.0,5.0,2.0,190.0,1.7,1010.3
2023111309,0.0,0,0,80.0,5.8,18.0,180.0,1.6,1010.2
2023111310,0.0,0,0,68.0,8.2,58.0,180.0,1.6,1009.8
2023111311,0.0,0,0,71.0,7.9,85.0,160.0,2.6,1008.9
2023111312,0.0,0,0,67.0,8.6,106.0,150.0,3.1,1008.2
2023111313,0.0,0,0,69.0,8.7,85.0,160.0,3.6,1007.0
2023111314,0.0,0,0,71.0,8.7,82.0,150.0,4.2,1005.7
2023111315,0.0,0,0,72.0,8.4,40.0,150.0,4.4,1004.3
2023111316,0.0,1,4,74.0,8.1,16.0,150.0,4.4,1002.7
2023111317,0.0,1,4,76.0,8.0,0.0,150.0,4.8,1001.5
2023111318,1.0,1,4,90.0,7.1,0.0,150.0,4.7,999.7
2023111319,1.4,1,4,96.0,7.0,0.0,150.0,4.8,998.0
2023111320,3.1,1,6,97.0,7.5,0.0,170.0,3.9,996.6
2023111321,0.0,1,6,95.0,8.3,0.0,190.0,3.2,997.0
2023111322,0.0,0,0,93.0,8.9,0.0,210.0,3.9,997.4
2023111323,0.0,0,0,93.0,9.0,0.0,240.0,3.6,998.0
2023111400,0.0,0,0,94.0,8.7,0.0,220.0,2.9,998.3
2023111401,0.0,0,0,90.0,9.0,0.0,230.0,3.5,998.8
2023111402,0.0,0,0,88.0,9.1,0.0,220.0,4.2,998.7
2023111403,0.0,0,0,86.0,8.9,0.0,220.0,4.2,998.8
2023111404,0.0,1,4,82.0,9.6,0.0,220.0,5.1,999.0
2023111405,0.0,1,6,77.0,10.6,0.0,220.0,5.0,998.9
2023111406,0.0,1,6,74.0,11.1,0.0,220.0,5.5,998.7
2023111407,0.0,0,0,74.0,11.0,0.0,220.0,6.0,998.8
2023111408,0.0,1,6,74.0,11.2,1.0,220.0,6.3,998.8
2023111409,0.0,0,0,72.0,12.0,13.0,230.0,6.1,999.0
2023111410,0.0,0,0,68.0,12.9,36.0,240.0,7.2,998.8
2023111411,0.0,0,0,68.0,13.3,68.0,240.0,8.7,998.7
2023111412,0.0,1,6,67.0,13.4,38.0,240.0,8.3,999.0
2023111413,0.0,1,6,67.0,13.3,37.0,240.0,8.1,999.0
2023111414,0.4,1,6,79.0,12.1,19.0,240.0,6.9,999.4
2023111415,0.0,1,6,70.0,12.9,29.0,240.0,6.8,999.3
2023111416,0.3,1,6,73.0,12.2,16.0,250.0,6.1,999.5
2023111417,0.0,0,0,73.0,11.9,1.0,250.0,6.4,999.7
2023111418,0.0,0,0,78.0,11.4,0.0,230.0,4.6,999.6
2023111419,0.0,1,6,81.0,10.9,0.0,230.0,4.3,999.4
2023111420,0.0,0,0,82.0,10.5,0.0,220.0,4.1,999.7
2023111421,0.2,1,6,84.0,10.3,0.0,230.0,3.9,999.4
2023111422,0.2,1,6,86.0,10.0,0.0,230.0,3.5,999.5
2023111423,0.8,1,6,90.0,9.7,0.0,230.0,2.4,999.6
2023111500,1.4,1,6,94.0,9.7,0.0,270.0,2.3,999.9
2023111501,0.2,1,6,93.0,9.6,0.0,250.0,4.2,1000.3
2023111502,0.1,1,6,93.0,9.6,0.0,260.0,3.9,1000.8
2023111503,0.0,1,6,92.0,9.6,0.0,260.0,4.8,1001.5
2023111504,0.0,1,6,88.0,9.4,0.0,280.0,5.9,1002.4
2023111505,0.0,0,0,85.0,8.6,0.0,290.0,5.7,1003.9
2023111506,0.0,0,0,83.0,7.5,0.0,290.0,6.8,1005.1
2023111507,0.0,1,6,88.0,7.2,0.0,290.0,7.2,1006.3
2023111508,0.0,1,6,86.0,7.5,0.0,280.0,6.8,1007.5
2023111509,0.0,0,0,84.0,7.7,5.0,280.0,6.9,1008.7
2023111510,0.0,0,0,82.0,8.2,13.0,280.0,7.2,1009.6
2023111511,0.0,1,6,87.0,7.9,35.0,290.0,6.8,1010.2
2023111512,0.1,1,6,86.0,7.9,48.0,280.0,5.5,1011.0
2023111513,0.0,0,0,80.0,8.2,61.0,290.0,5.4,1011.4
2023111514,0.0,0,0,78.0,8.7,79.0,290.0,4.8,1011.9
2023111515,0.0,0,0,75.0,8.2,63.0,300.0,4.5,1012.5
2023111516,0.0,0,0,80.0,6.5,30.0,300.0,3.3,1013.3
2023111517,0.0,0,0,81.0,6.9,2.0,260.0,1.8,1013.9
